GO:0007182	common-partner SMAD protein phosphorylation
GO:0007183	SMAD protein complex assembly
GO:0007184	SMAD protein import into nucleus
GO:0007185	transmembrane receptor protein tyrosine phosphatase signaling pathway
GO:0007186	G-protein coupled receptor protein signaling pathway
GO:0007187	G-protein signaling, coupled to cyclic nucleotide second messenger
GO:0007188	G-protein signaling, coupled to cAMP nucleotide second messenger
GO:0007189	activation of adenylate cyclase activity by G-protein signaling pathway
GO:0007190	activation of adenylate cyclase activity
GO:0007191	activation of adenylate cyclase activity by dopamine receptor signaling pathway
GO:0007192	activation of adenylate cyclase activity by serotonin receptor signaling pathway
GO:0007193	inhibition of adenylate cyclase activity by G-protein signaling pathway
GO:0007194	negative regulation of adenylate cyclase activity
GO:0007195	inhibition of adenylate cyclase activity by dopamine receptor signaling pathway
GO:0007196	inhibition of adenylate cyclase activity by metabotropic glutamate receptor signaling pathway
GO:0007197	inhibition of adenylate cyclase activity by muscarinic acetylcholine receptor signaling pathway
GO:0007198	inhibition of adenylate cyclase activity by serotonin receptor signaling pathway
GO:0007199	G-protein signaling, coupled to cGMP nucleotide second messenger
GO:0007200	activation of phospholipase C activity by G-protein coupled receptor protein signaling pathway coupled to IP3 second messenger
GO:0007202	activation of phospholipase C activity
GO:0007204	elevation of cytosolic calcium ion concentration
GO:0007205	activation of protein kinase C activity by G-protein coupled receptor protein signaling pathway
GO:0007206	activation of phospholipase C activity by metabotropic glutamate receptor signaling pathway
GO:0007207	activation of phospholipase C activity by muscarinic acetylcholine receptor signaling pathway
GO:0007208	activation of phospholipase C activity by serotonin receptor signaling pathway
GO:0007210	serotonin receptor signaling pathway
GO:0007212	dopamine receptor signaling pathway
GO:0007213	muscarinic acetylcholine receptor signaling pathway
GO:0007214	gamma-aminobutyric acid signaling pathway
GO:0007215	glutamate signaling pathway
GO:0007216	metabotropic glutamate receptor signaling pathway
GO:0007217	tachykinin receptor signaling pathway
GO:0007218	neuropeptide signaling pathway
GO:0007219	Notch signaling pathway
GO:0007220	Notch receptor processing
GO:0007221	positive regulation of transcription of Notch receptor target
GO:0007223	Wnt receptor signaling pathway, calcium modulating pathway
GO:0007224	smoothened signaling pathway
GO:0007225	patched ligand maturation
GO:0007228	positive regulation of hh target transcription factor activity
GO:0007229	integrin-mediated signaling pathway
GO:0007231	osmosensory signaling pathway
GO:0007243	intracellular protein kinase cascade
GO:0007249	I-kappaB kinase/NF-kappaB cascade
GO:0007250	activation of NF-kappaB-inducing kinase activity
GO:0007252	I-kappaB phosphorylation
GO:0007253	cytoplasmic sequestering of NF-kappaB
GO:0007254	JNK cascade
GO:0007256	activation of JNKK activity
GO:0007257	activation of JUN kinase activity
GO:0007258	JUN phosphorylation
GO:0007259	JAK-STAT cascade
GO:0007260	tyrosine phosphorylation of STAT protein
GO:0007262	STAT protein import into nucleus
GO:0007263	nitric oxide mediated signal transduction
GO:0007264	small GTPase mediated signal transduction
GO:0007265	Ras protein signal transduction
GO:0007266	Rho protein signal transduction
GO:0007267	cell-cell signaling
GO:0007268	synaptic transmission
GO:0007269	neurotransmitter secretion
GO:0007270	neuron-neuron synaptic transmission
GO:0007271	synaptic transmission, cholinergic
GO:0007274	neuromuscular synaptic transmission
GO:0007275	multicellular organismal development
GO:0007276	gamete generation
GO:0007281	germ cell development
GO:0007283	spermatogenesis
GO:0007285	primary spermatocyte growth
GO:0007286	spermatid development
GO:0007288	sperm axoneme assembly
GO:0007289	spermatid nucleus differentiation
GO:0007290	spermatid nucleus elongation
GO:0007292	female gamete generation
GO:0007296	vitellogenesis
GO:0007320	insemination
GO:0007321	sperm displacement
GO:0007338	single fertilization
GO:0007339	binding of sperm to zona pellucida
GO:0007340	acrosome reaction
GO:0007341	penetration of zona pellucida
GO:0007342	fusion of sperm to egg plasma membrane
GO:0007343	egg activation
GO:0007344	pronuclear fusion
GO:0007346	regulation of mitotic cell cycle
GO:0007352	zygotic specification of dorsal/ventral axis
GO:0007354	zygotic determination of anterior/posterior axis, embryo
GO:0007356	thorax and anterior abdomen determination
GO:0007368	determination of left/right symmetry
GO:0007369	gastrulation
GO:0007371	ventral midline determination
GO:0007379	segment specification
GO:0007382	specification of segmental identity, maxillary segment
GO:0007386	compartment pattern specification
GO:0007387	anterior compartment pattern formation
GO:0007388	posterior compartment specification
GO:0007389	pattern specification process
GO:0007398	ectoderm development
GO:0007399	nervous system development
GO:0007400	neuroblast fate determination
GO:0007402	ganglion mother cell fate determination
GO:0007403	glial cell fate determination
GO:0007405	neuroblast proliferation
GO:0007406	negative regulation of neuroblast proliferation
GO:0007409	axonogenesis
GO:0007411	axon guidance
GO:0007412	axon target recognition
GO:0007413	axonal fasciculation
GO:0007416	synapse assembly
GO:0007417	central nervous system development
GO:0007418	ventral midline development
GO:0007420	brain development
GO:0007422	peripheral nervous system development
GO:0007423	sensory organ development
GO:0007431	salivary gland development
GO:0007435	salivary gland morphogenesis
GO:0007440	foregut morphogenesis
GO:0007442	hindgut morphogenesis
GO:0007443	Malpighian tubule morphogenesis
GO:0007468	regulation of rhodopsin gene expression
GO:0007492	endoderm development
GO:0007493	endodermal cell fate determination
GO:0007494	midgut development
GO:0007497	posterior midgut development
GO:0007498	mesoderm development
GO:0007499	ectoderm and mesoderm interaction
GO:0007500	mesodermal cell fate determination
GO:0007501	mesodermal cell fate specification
GO:0007502	digestive tract mesoderm development
GO:0007506	gonadal mesoderm development
GO:0007507	heart development
GO:0007509	mesoderm migration involved in gastrulation
GO:0007512	adult heart development
GO:0007517	muscle organ development
GO:0007518	myoblast cell fate determination
GO:0007519	skeletal muscle tissue development
GO:0007520	myoblast fusion
GO:0007521	muscle cell fate determination
GO:0007522	visceral muscle development
GO:0007525	somatic muscle development
GO:0007527	adult somatic muscle development
GO:0007528	neuromuscular junction development
GO:0007529	establishment of synaptic specificity at neuromuscular junction
GO:0007530	sex determination
GO:0007538	primary sex determination
GO:0007548	sex differentiation
GO:0007549	dosage compensation
GO:0007565	female pregnancy
GO:0007566	embryo implantation
GO:0007567	parturition
GO:0007568	aging
GO:0007569	cell aging
GO:0007584	response to nutrient
GO:0007585	respiratory gaseous exchange
GO:0007586	digestion
GO:0007588	excretion
GO:0007589	body fluid secretion
GO:0007595	lactation
GO:0007596	blood coagulation
GO:0007597	blood coagulation, intrinsic pathway
GO:0007598	blood coagulation, extrinsic pathway
GO:0007599	hemostasis
GO:0007600	sensory perception
GO:0007601	visual perception
GO:0007602	phototransduction
GO:0007603	phototransduction, visible light
GO:0007605	sensory perception of sound
GO:0007606	sensory perception of chemical stimulus
GO:0007608	sensory perception of smell
GO:0007610	behavior
GO:0007611	learning or memory
GO:0007612	learning
GO:0007613	memory
GO:0007614	short-term memory
GO:0007616	long-term memory
GO:0007617	mating behavior
GO:0007618	mating
GO:0007620	copulation
GO:0007621	negative regulation of female receptivity
GO:0007622	rhythmic behavior
GO:0007623	circadian rhythm
GO:0007624	ultradian rhythm
GO:0007625	grooming behavior
GO:0007626	locomotory behavior
GO:0007628	adult walking behavior
GO:0007631	feeding behavior
GO:0007632	visual behavior
GO:0007635	chemosensory behavior
GO:0007638	mechanosensory behavior
GO:0008009	chemokine activity
GO:0008013	beta-catenin binding
GO:0008015	blood circulation
GO:0008016	regulation of heart contraction
GO:0008017	microtubule binding
GO:0008020	G-protein coupled photoreceptor activity
GO:0008021	synaptic vesicle
GO:0008022	protein C-terminus binding
GO:0008023	transcription elongation factor complex
GO:0008024	positive transcription elongation factor complex b
GO:0008026	ATP-dependent helicase activity
GO:0008028	monocarboxylic acid transmembrane transporter activity
GO:0008029	pentraxin receptor activity
GO:0008033	tRNA processing
GO:0008035	high-density lipoprotein particle binding
GO:0008037	cell recognition
GO:0008038	neuron recognition
GO:0008039	synaptic target recognition
GO:0008043	intracellular ferritin complex
GO:0008045	motor axon guidance
GO:0008046	axon guidance receptor activity
GO:0008047	enzyme activator activity
GO:0008048	calcium sensitive guanylate cyclase activator activity
GO:0008049	male courtship behavior
GO:0008050	female courtship behavior
GO:0008052	sensory organ boundary specification
GO:0008053	mitochondrial fusion
GO:0008054	cyclin catabolic process
GO:0008057	eye pigment granule organization
GO:0008060	ARF GTPase activator activity
GO:0008061	chitin binding
GO:0008063	Toll signaling pathway
GO:0008064	regulation of actin polymerization or depolymerization
GO:0008065	establishment of blood-nerve barrier
GO:0008066	glutamate receptor activity
GO:0008073	ornithine decarboxylase inhibitor activity
GO:0008074	guanylate cyclase complex, soluble
GO:0008076	voltage-gated potassium channel complex
GO:0008078	mesodermal cell migration
GO:0008079	translation termination factor activity
GO:0008080	N-acetyltransferase activity
GO:0008081	phosphoric diester hydrolase activity
GO:0008083	growth factor activity
GO:0008088	axon cargo transport
GO:0008089	anterograde axon cargo transport
GO:0008090	retrograde axon cargo transport
GO:0008091	spectrin
GO:0008092	cytoskeletal protein binding
GO:0008093	cytoskeletal adaptor activity
GO:0008094	DNA-dependent ATPase activity
GO:0008097	5S rRNA binding
GO:0008104	protein localization
GO:0008105	asymmetric protein localization
GO:0008106	alcohol dehydrogenase (NADP+) activity
GO:0008107	galactoside 2-alpha-L-fucosyltransferase activity
GO:0008108	UDP-glucose:hexose-1-phosphate uridylyltransferase activity
GO:0008109	N-acetyllactosaminide beta-1,6-N-acetylglucosaminyltransferase activity
GO:0008111	alpha-methylacyl-CoA racemase activity
GO:0008112	nicotinamide N-methyltransferase activity
GO:0008113	peptide-methionine-(S)-S-oxide reductase activity
GO:0008115	sarcosine oxidase activity
GO:0008116	prostaglandin-I synthase activity
GO:0008117	sphinganine-1-phosphate aldolase activity
GO:0008118	N-acetyllactosaminide alpha-2,3-sialyltransferase activity
GO:0008119	thiopurine S-methyltransferase activity
GO:0008120	ceramide glucosyltransferase activity
GO:0008121	ubiquinol-cytochrome-c reductase activity
GO:0008123	cholesterol 7-alpha-monooxygenase activity
GO:0008124	4-alpha-hydroxytetrahydrobiopterin dehydratase activity
GO:0008127	quercetin 2,3-dioxygenase activity
GO:0008131	primary amine oxidase activity
GO:0008134	transcription factor binding
GO:0008135	translation factor activity, nucleic acid binding
GO:0008137	NADH dehydrogenase (ubiquinone) activity
GO:0008138	protein tyrosine/serine/threonine phosphatase activity
GO:0008139	nuclear localization sequence binding
GO:0008140	cAMP response element binding protein binding
GO:0008142	oxysterol binding
GO:0008143	poly(A) RNA binding
GO:0008144	drug binding
GO:0008146	sulfotransferase activity
GO:0008147	structural constituent of bone
GO:0008150	biological_process
GO:0008152	metabolic process
GO:0008154	actin polymerization or depolymerization
GO:0008156	negative regulation of DNA replication
GO:0008157	protein phosphatase 1 binding
GO:0008158	hedgehog receptor activity
GO:0008160	protein tyrosine phosphatase activator activity
GO:0008168	methyltransferase activity
GO:0008170	N-methyltransferase activity
GO:0008171	O-methyltransferase activity
GO:0008173	RNA methyltransferase activity
GO:0008176	tRNA (guanine-N7-)-methyltransferase activity
GO:0008177	succinate dehydrogenase (ubiquinone) activity
GO:0008179	adenylate cyclase binding
GO:0008180	signalosome
GO:0008184	glycogen phosphorylase activity
GO:0008186	RNA-dependent ATPase activity
GO:0008187	poly-pyrimidine tract binding
GO:0008188	neuropeptide receptor activity
GO:0008190	eukaryotic initiation factor 4E binding
GO:0008191	metalloendopeptidase inhibitor activity
GO:0008193	tRNA guanylyltransferase activity
GO:0008194	UDP-glycosyltransferase activity
GO:0008195	phosphatidate phosphatase activity
GO:0008198	ferrous iron binding
GO:0008199	ferric iron binding
GO:0008200	ion channel inhibitor activity
GO:0008201	heparin binding
GO:0008202	steroid metabolic process
GO:0008203	cholesterol metabolic process
GO:0008206	bile acid metabolic process
GO:0008207	C21-steroid hormone metabolic process
GO:0008209	androgen metabolic process
GO:0008210	estrogen metabolic process
GO:0008211	glucocorticoid metabolic process
GO:0008215	spermine metabolic process
GO:0008217	regulation of blood pressure
GO:0008218	bioluminescence
GO:0008219	cell death
GO:0008227	G-protein coupled amine receptor activity
GO:0008228	opsonization
GO:0008233	peptidase activity
GO:0008234	cysteine-type peptidase activity
GO:0008235	metalloexopeptidase activity
GO:0008236	serine-type peptidase activity
GO:0008237	metallopeptidase activity
GO:0008238	exopeptidase activity
GO:0008239	dipeptidyl-peptidase activity
GO:0008240	tripeptidyl-peptidase activity
GO:0008241	peptidyl-dipeptidase activity
GO:0008242	omega peptidase activity
GO:0008250	oligosaccharyltransferase complex
GO:0008251	tRNA-specific adenosine deaminase activity
GO:0008252	nucleotidase activity
GO:0008253	5'-nucleotidase activity
GO:0008254	3'-nucleotidase activity
GO:0008260	3-oxoacid CoA-transferase activity
GO:0008262	importin-alpha export receptor activity
GO:0008263	pyrimidine-specific mismatch base pair DNA N-glycosylase activity
GO:0008265	Mo-molybdopterin cofactor sulfurase activity
GO:0008266	poly(U) RNA binding
GO:0008267	poly-glutamine tract binding
GO:0008270	zinc ion binding
GO:0008271	secondary active sulfate transmembrane transporter activity
GO:0008272	sulfate transport
GO:0008273	calcium, potassium:sodium antiporter activity
GO:0008274	gamma-tubulin ring complex
GO:0008275	gamma-tubulin small complex
GO:0008276	protein methyltransferase activity
GO:0008277	regulation of G-protein coupled receptor protein signaling pathway
GO:0008278	cohesin complex
GO:0008280	cohesin core heterodimer
GO:0008281	sulfonylurea receptor activity
GO:0008282	ATP-sensitive potassium channel complex
GO:0008283	cell proliferation
GO:0008284	positive regulation of cell proliferation
GO:0008285	negative regulation of cell proliferation
GO:0008286	insulin receptor signaling pathway
GO:0008287	protein serine/threonine phosphatase complex
GO:0008289	lipid binding
GO:0008290	F-actin capping protein complex
GO:0008292	acetylcholine biosynthetic process
GO:0008294	calcium- and calmodulin-responsive adenylate cyclase activity
GO:0008295	spermidine biosynthetic process
GO:0008296	3'-5'-exodeoxyribonuclease activity
GO:0008298	intracellular mRNA localization
GO:0008299	isoprenoid biosynthetic process
GO:0008301	DNA bending activity
GO:0008303	caspase complex
GO:0008305	integrin complex
GO:0008306	associative learning
GO:0008307	structural constituent of muscle
GO:0008308	voltage-gated anion channel activity
GO:0008309	double-stranded DNA specific exodeoxyribonuclease activity
GO:0008310	single-stranded DNA specific 3'-5' exodeoxyribonuclease activity
GO:0008312	7S RNA binding
GO:0008318	protein prenyltransferase activity
GO:0008320	protein transmembrane transporter activity
GO:0008321	Ral guanyl-nucleotide exchange factor activity
GO:0008324	cation transmembrane transporter activity
GO:0008327	methyl-CpG binding
GO:0008328	ionotropic glutamate receptor complex
GO:0008329	pattern recognition receptor activity
GO:0008330	protein tyrosine/threonine phosphatase activity
GO:0008331	high voltage-gated calcium channel activity
GO:0008332	low voltage-gated calcium channel activity
GO:0008333	endosome to lysosome transport
GO:0008334	histone mRNA metabolic process
GO:0008336	gamma-butyrobetaine dioxygenase activity
GO:0008340	determination of adult lifespan
GO:0008343	adult feeding behavior
GO:0008344	adult locomotory behavior
GO:0008347	glial cell migration
GO:0008349	MAP kinase kinase kinase kinase activity
GO:0008352	katanin complex
GO:0008353	RNA polymerase II carboxy-terminal domain kinase activity
GO:0008354	germ cell migration
GO:0008355	olfactory learning
GO:0008356	asymmetric cell division
GO:0008360	regulation of cell shape
GO:0008361	regulation of cell size
GO:0008366	axon ensheathment
GO:0008373	sialyltransferase activity
GO:0008374	O-acyltransferase activity
GO:0008375	acetylglucosaminyltransferase activity
GO:0008376	acetylgalactosaminyltransferase activity
GO:0008378	galactosyltransferase activity
GO:0008379	thioredoxin peroxidase activity
GO:0008380	RNA splicing
GO:0008384	IkappaB kinase activity
GO:0008385	IkappaB kinase complex
GO:0008386	cholesterol monooxygenase (side-chain-cleaving) activity
GO:0008387	steroid 7-alpha-hydroxylase activity
GO:0008389	coumarin 7-hydroxylase activity
GO:0008390	testosterone 16-alpha-hydroxylase activity
GO:0008392	arachidonic acid epoxygenase activity
GO:0008395	steroid hydroxylase activity
GO:0008396	oxysterol 7-alpha-hydroxylase activity
GO:0008397	sterol 12-alpha-hydroxylase activity
GO:0008398	sterol 14-demethylase activity
GO:0008401	retinoic acid 4-hydroxylase activity
GO:0008403	25-hydroxycholecalciferol-24-hydroxylase activity
GO:0008404	arachidonic acid 14,15-epoxygenase activity
GO:0008405	arachidonic acid 11,12-epoxygenase activity
GO:0008406	gonad development
GO:0008408	3'-5' exonuclease activity
GO:0008409	5'-3' exonuclease activity
GO:0008410	CoA-transferase activity
GO:0008413	8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity
GO:0008417	fucosyltransferase activity
GO:0008418	protein N-terminal asparagine amidohydrolase activity
GO:0008419	RNA lariat debranching enzyme activity
GO:0008420	CTD phosphatase activity
GO:0008422	beta-glucosidase activity
GO:0008424	glycoprotein 6-alpha-L-fucosyltransferase activity
GO:0008425	2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity
GO:0008426	protein kinase C inhibitor activity
GO:0008427	calcium-dependent protein kinase inhibitor activity
GO:0008428	ribonuclease inhibitor activity
GO:0008429	phosphatidylethanolamine binding
GO:0008430	selenium binding
GO:0008431	vitamin E binding
GO:0008432	JUN kinase binding
GO:0008434	vitamin D3 receptor activity
GO:0008437	thyrotropin-releasing hormone activity
GO:0008440	inositol trisphosphate 3-kinase activity
GO:0008441	3'(2'),5'-bisphosphate nucleotidase activity
GO:0008442	3-hydroxyisobutyrate dehydrogenase activity
GO:0008443	phosphofructokinase activity
GO:0008444	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity
GO:0008445	D-aspartate oxidase activity
GO:0008446	GDP-mannose 4,6-dehydratase activity
GO:0008448	N-acetylglucosamine-6-phosphate deacetylase activity
GO:0008449	N-acetylglucosamine-6-sulfatase activity
GO:0008453	alanine-glyoxylate transaminase activity
GO:0008454	alpha-1,3-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity
GO:0008455	alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity
GO:0008456	alpha-N-acetylgalactosaminidase activity
GO:0008457	beta-galactosyl-N-acetylglucosaminylgalactosylglucosyl-ceramide beta-1,3-acetylglucosaminyltransferase activity
GO:0008458	carnitine O-octanoyltransferase activity
GO:0008459	chondroitin 6-sulfotransferase activity
GO:0008460	dTDP-glucose 4,6-dehydratase activity
GO:0008465	glycerate dehydrogenase activity
GO:0008466	glycogenin glucosyltransferase activity
GO:0008467	[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity
GO:0008469	histone-arginine N-methyltransferase activity
GO:0008470	isovaleryl-CoA dehydrogenase activity
GO:0008474	palmitoyl-(protein) hydrolase activity
GO:0008475	procollagen-lysine 5-dioxygenase activity
GO:0008476	protein-tyrosine sulfotransferase activity
GO:0008478	pyridoxal kinase activity
GO:0008479	queuine tRNA-ribosyltransferase activity
GO:0008480	sarcosine dehydrogenase activity
GO:0008481	sphinganine kinase activity
GO:0008482	sulfite oxidase activity
GO:0008483	transaminase activity
GO:0008484	sulfuric ester hydrolase activity
GO:0008486	diphosphoinositol-polyphosphate diphosphatase activity
GO:0008488	gamma-glutamyl carboxylase activity
GO:0008489	UDP-galactose:glucosylceramide beta-1,4-galactosyltransferase activity
GO:0008493	tetracycline transporter activity
GO:0008494	translation activator activity
GO:0008495	protoheme IX farnesyltransferase activity
GO:0008499	UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity
GO:0008502	melatonin receptor activity
GO:0008503	benzodiazepine receptor activity
GO:0008504	monoamine transmembrane transporter activity
GO:0008507	sodium:iodide symporter activity
GO:0008508	bile acid:sodium symporter activity
GO:0008509	anion transmembrane transporter activity
GO:0008510	sodium:bicarbonate symporter activity
GO:0008511	sodium:potassium:chloride symporter activity
GO:0008513	secondary active organic cation transmembrane transporter activity
GO:0008514	organic anion transmembrane transporter activity
GO:0008517	folic acid transporter activity
GO:0008518	reduced folate carrier activity
GO:0008519	ammonium transmembrane transporter activity
GO:0008520	L-ascorbate:sodium symporter activity
GO:0008521	acetyl-CoA transporter activity
GO:0008523	sodium-dependent multivitamin transmembrane transporter activity
GO:0008525	phosphatidylcholine transmembrane transporter activity
GO:0008526	phosphatidylinositol transporter activity
GO:0008527	taste receptor activity
GO:0008528	peptide receptor activity, G-protein coupled
GO:0008531	riboflavin kinase activity
GO:0008532	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity
GO:0008534	oxidized purine base lesion DNA N-glycosylase activity
GO:0008535	respiratory chain complex IV assembly
GO:0008536	Ran GTPase binding
GO:0008537	proteasome activator complex
GO:0008540	proteasome regulatory particle, base subcomplex
GO:0008542	visual learning
GO:0008543	fibroblast growth factor receptor signaling pathway
GO:0008544	epidermis development
GO:0008545	JUN kinase kinase activity
GO:0008553	hydrogen-exporting ATPase activity, phosphorylative mechanism
GO:0008554	sodium-exporting ATPase activity, phosphorylative mechanism
GO:0008555	chloride-transporting ATPase activity
GO:0008559	xenobiotic-transporting ATPase activity
GO:0008565	protein transporter activity
GO:0008568	microtubule-severing ATPase activity
GO:0008574	plus-end-directed microtubule motor activity
GO:0008579	JUN kinase phosphatase activity
GO:0008582	regulation of synaptic growth at neuromuscular junction
GO:0008584	male gonad development
GO:0008585	female gonad development
GO:0008588	release of cytoplasmic sequestered NF-kappaB
GO:0008589	regulation of smoothened signaling pathway
GO:0008593	regulation of Notch signaling pathway
GO:0008594	photoreceptor cell morphogenesis
GO:0008595	anterior/posterior axis specification, embryo
GO:0008599	protein phosphatase type 1 regulator activity
GO:0008601	protein phosphatase type 2A regulator activity
GO:0008603	cAMP-dependent protein kinase regulator activity
GO:0008607	phosphorylase kinase regulator activity
GO:0008608	attachment of spindle microtubules to kinetochore
GO:0008609	alkylglycerone-phosphate synthase activity
GO:0008610	lipid biosynthetic process
GO:0008611	ether lipid biosynthetic process
GO:0008612	peptidyl-lysine modification to hypusine
GO:0008613	diuretic hormone activity
GO:0008615	pyridoxine biosynthetic process
GO:0008616	queuosine biosynthetic process
GO:0008617	guanosine metabolic process
GO:0008622	epsilon DNA polymerase complex
GO:0008623	chromatin accessibility complex
GO:0008624	induction of apoptosis by extracellular signals
GO:0008625	induction of apoptosis via death domain receptors
GO:0008627	induction of apoptosis by ionic changes
GO:0008628	induction of apoptosis by hormones
GO:0008629	induction of apoptosis by intracellular signals
GO:0008630	DNA damage response, signal transduction resulting in induction of apoptosis
GO:0008631	induction of apoptosis by oxidative stress
GO:0008633	activation of pro-apoptotic gene products
GO:0008634	negative regulation of survival gene product expression
GO:0008635	activation of caspase activity by cytochrome c
GO:0008636	activation of caspase activity by protein phosphorylation
GO:0008637	apoptotic mitochondrial changes
GO:0008641	small protein activating enzyme activity
GO:0008643	carbohydrate transport
GO:0008645	hexose transport
GO:0008649	rRNA methyltransferase activity
GO:0008650	rRNA (uridine-2'-O-)-methyltransferase activity
GO:0008652	cellular amino acid biosynthetic process
GO:0008653	lipopolysaccharide metabolic process
GO:0008654	phospholipid biosynthetic process
GO:0008655	pyrimidine-containing compound salvage
GO:0008656	caspase activator activity
GO:0008665	2'-phosphotransferase activity
GO:0008667	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase activity
GO:0008670	2,4-dienoyl-CoA reductase (NADPH) activity
GO:0008689	3-demethylubiquinone-9 3-O-methyltransferase activity
GO:0008700	4-hydroxy-2-oxoglutarate aldolase activity
GO:0008705	methionine synthase activity
GO:0008709	cholate 7-alpha-dehydrogenase activity
GO:0008716	D-alanine-D-alanine ligase activity
GO:0008721	D-serine ammonia-lyase activity
GO:0008732	L-allo-threonine aldolase activity
GO:0008745	N-acetylmuramoyl-L-alanine amidase activity
GO:0008746	NAD(P)+ transhydrogenase activity
GO:0008747	N-acetylneuraminate lyase activity
GO:0008750	NAD(P)+ transhydrogenase (AB-specific) activity
GO:0008753	NADPH dehydrogenase (quinone) activity
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity
GO:0008761	UDP-N-acetylglucosamine 2-epimerase activity
GO:0008762	UDP-N-acetylmuramate dehydrogenase activity
GO:0008768	UDP-sugar diphosphatase activity
GO:0008781	N-acylneuraminate cytidylyltransferase activity
GO:0008783	agmatinase activity
GO:0008785	alkyl hydroperoxide reductase activity
GO:0008792	arginine decarboxylase activity
GO:0008794	arsenate reductase (glutaredoxin) activity
GO:0008798	beta-aspartyl-peptidase activity
GO:0008802	betaine-aldehyde dehydrogenase activity
GO:0008803	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity
GO:0008808	cardiolipin synthase activity
GO:0008812	choline dehydrogenase activity
GO:0008815	citrate (pro-3S)-lyase activity
GO:0008817	cob(I)yrinic acid a,c-diamide adenosyltransferase activity
GO:0008821	crossover junction endodeoxyribonuclease activity
GO:0008831	dTDP-4-dehydrorhamnose reductase activity
GO:0008843	endochitinase activity
GO:0008853	exodeoxyribonuclease III activity
GO:0008859	exoribonuclease II activity
GO:0008887	glycerate kinase activity
GO:0008889	glycerophosphodiester phosphodiesterase activity
GO:0008890	glycine C-acetyltransferase activity
GO:0008891	glycolate oxidase activity
GO:0008892	guanine deaminase activity
GO:0008893	guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity
GO:0008894	guanosine-5'-triphosphate,3'-diphosphate diphosphatase activity
GO:0008897	holo-[acyl-carrier-protein] synthase activity
GO:0008898	homocysteine S-methyltransferase activity
GO:0008900	hydrogen:potassium-exchanging ATPase activity
GO:0008903	hydroxypyruvate isomerase activity
GO:0008907	integrase activity
GO:0008917	lipopolysaccharide N-acetylglucosaminyltransferase activity
GO:0008934	inositol monophosphate phosphatase activity
GO:0008942	nitrite reductase [NAD(P)H] activity
GO:0008955	peptidoglycan glycosyltransferase activity
GO:0008963	phospho-N-acetylmuramoyl-pentapeptide-transferase activity
GO:0008967	phosphoglycolate phosphatase activity
GO:0008969	phosphohistidine phosphatase activity
GO:0008970	phosphatidylcholine 1-acylhydrolase activity
GO:0008973	phosphopentomutase activity
GO:0008995	ribonuclease E activity
GO:0009000	selenocysteine lyase activity
GO:0009008	DNA-methyltransferase activity
GO:0009019	tRNA (guanine-N1-)-methyltransferase activity
GO:0009021	tRNA (uracil-5-)-methyltransferase activity
GO:0009032	thymidine phosphorylase activity
GO:0009048	dosage compensation, by inactivation of X chromosome
GO:0009051	pentose-phosphate shunt, oxidative branch
GO:0009052	pentose-phosphate shunt, non-oxidative branch
GO:0009055	electron carrier activity
GO:0009056	catabolic process
GO:0009058	biosynthetic process
GO:0009059	macromolecule biosynthetic process
GO:0009060	aerobic respiration
GO:0009062	fatty acid catabolic process
GO:0009063	cellular amino acid catabolic process
GO:0009069	serine family amino acid metabolic process
GO:0009071	serine family amino acid catabolic process
GO:0009072	aromatic amino acid family metabolic process
GO:0009074	aromatic amino acid family catabolic process
GO:0009081	branched chain family amino acid metabolic process
GO:0009082	branched chain family amino acid biosynthetic process
GO:0009083	branched chain family amino acid catabolic process
GO:0009086	methionine biosynthetic process
GO:0009088	threonine biosynthetic process
GO:0009098	leucine biosynthetic process
GO:0009100	glycoprotein metabolic process
GO:0009101	glycoprotein biosynthetic process
GO:0009103	lipopolysaccharide biosynthetic process
GO:0009106	lipoate metabolic process
GO:0009107	lipoate biosynthetic process
GO:0009108	coenzyme biosynthetic process
GO:0009113	purine base biosynthetic process
GO:0009115	xanthine catabolic process
GO:0009116	nucleoside metabolic process
GO:0009117	nucleotide metabolic process
GO:0009124	nucleoside monophosphate biosynthetic process
GO:0009132	nucleoside diphosphate metabolic process
GO:0009133	nucleoside diphosphate biosynthetic process
GO:0009134	nucleoside diphosphate catabolic process
GO:0009142	nucleoside triphosphate biosynthetic process
GO:0009143	nucleoside triphosphate catabolic process
GO:0009152	purine ribonucleotide biosynthetic process
GO:0009156	ribonucleoside monophosphate biosynthetic process
GO:0009157	deoxyribonucleoside monophosphate biosynthetic process
GO:0009159	deoxyribonucleoside monophosphate catabolic process
GO:0009165	nucleotide biosynthetic process
GO:0009166	nucleotide catabolic process
